time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1959-01-22T08:20:22.170Z,31.9845,-115.706,6,3.75,ml,3,310,1.072,0.76,ci,ci3296954,2016-01-28T17:57:08.360Z,"57km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,9.82,31.61,0.051,7,reviewed,ci,ci
1959-01-22T09:46:36.780Z,37.511,142.618,15,5.67,mw,,,,,iscgem,iscgem881243,2022-04-26T16:40:35.675Z,"143 km E of Namie, Japan",earthquake,,12.7,0.2,,reviewed,iscgem,iscgem
1959-01-24T05:08:38.120Z,37.32,141.42,75,5.77,mw,,,,,iscgem,iscgem881255,2022-04-26T16:40:37.158Z,"41 km ESE of Namie, Japan",earthquake,,32.2,0.68,,reviewed,iscgem,iscgem
1959-01-24T19:42:25.280Z,14.324,-92.675,35,6.01,mw,,,,,iscgem,iscgem881262,2022-04-26T16:40:38.663Z,"51 km SSW of Puerto Madero, Mexico",earthquake,,16.6,0.21,,reviewed,iscgem,iscgem
1959-01-24T19:55:17.010Z,37.22,-24.509,15,5.94,mw,,,,,iscgem,iscgem881263,2022-04-26T16:40:40.193Z,"88 km SE of Povoa??o, Portugal",earthquake,,8.1,0.23,,reviewed,iscgem,iscgem
1959-01-25T03:45:36.800Z,32.1365,-115.7931667,6,3.63,ml,3,303,0.9201,0.28,ci,ci3296956,2016-01-28T18:20:04.750Z,"53km SSW of Progreso, B.C., MX",earthquake,3.74,31.61,0.049,5,reviewed,ci,ci
1959-01-25T10:01:13.950Z,31.727,-115.8646667,6,3.82,ml,5,317,1.171,0.6,ci,ci3296957,2016-01-28T18:24:40.290Z,"66km E of Maneadero, B.C., MX",earthquake,7.77,31.61,0.113,7,reviewed,ci,ci
1959-01-27T03:35:33.570Z,71.526,-1.432,15,5.15,mw,,,,,iscgemsup,iscgemsup881284,2022-05-09T19:30:10.165Z,"270 km E of Olonkinbyen, Svalbard and Jan Mayen",earthquake,,25,0.2,,reviewed,iscgemsup,iscgemsup
1959-01-28T10:04:13.050Z,-30.814,-79.129,15,5.7,mw,,,,,iscgem,iscgem881295,2022-04-26T16:40:45.830Z,southeast central Pacific Ocean,earthquake,,25,0.26,,reviewed,iscgem,iscgem
1959-01-28T18:09:04.430Z,36.8181667,-116.1945,6,3.91,ml,9,252,1.512,0.77,ci,ci3296960,2016-01-28T18:01:31.540Z,"51km ESE of Beatty, NV",earthquake,5.68,31.61,0.108,10,reviewed,ci,ci
1959-01-29T14:47:05.630Z,33.461,-116.5125,6.25,3.29,ml,7,124,0.3119,0.5,ci,ci3296961,2016-01-28T18:29:17.160Z,"18km SE of Anza, CA",earthquake,1.1,2.42,0.086,9,reviewed,ci,ci
1959-01-29T20:21:34.330Z,51.734,-173.81,35,5.66,mw,,,,,iscgem,iscgem881302,2022-04-26T16:40:57.131Z,"58 km SSE of Atka, Alaska",earthquake,,10.4,0.2,,reviewed,iscgem,iscgem
1959-01-29T23:24:35.470Z,70.867,7.448,15,5.91,mw,,,,,iscgem,iscgem881305,2022-04-26T16:40:58.415Z,Norwegian Sea,earthquake,,25,0.48,,reviewed,iscgem,iscgem
1959-01-30T00:19:34.250Z,-9.743,160.983,55,5.89,mw,,,,,iscgem,iscgem881307,2022-04-26T16:41:03.524Z,"112 km SSE of Auki, Solomon Islands",earthquake,,6.3,0.33,,reviewed,iscgem,iscgem
1959-01-30T16:15:51.740Z,-27.81,-70.961,45,6.3,mw,,,,,iscgem,iscgem881313,2022-04-26T16:41:09.477Z,"79 km SW of Copiap?, Chile",earthquake,,4.7,0.35,,reviewed,iscgem,iscgem
1959-01-30T20:39:01.350Z,43.371,144.509,25,6.38,mw,,,,,iscgem,iscgem881315,2022-04-26T16:41:10.784Z,"45 km NNE of Kushiro, Japan",earthquake,,25,0.49,,reviewed,iscgem,iscgem
1959-01-30T22:16:53.810Z,43.429,144.467,25,6.38,mw,,,,,iscgem,iscgem881316,2022-04-26T16:41:12.096Z,"50 km N of Kushiro, Japan",earthquake,,25,0.44,,reviewed,iscgem,iscgem
1959-01-31T00:00:01.290Z,34.6203333,-117.1221667,0.01,2.73,ml,9,185,0.6595,0.72,ci,ci3296962,2016-01-28T18:01:32.030Z,"14km NNE of Apple Valley, CA",quarry blast,1.89,31.61,0.023,4,reviewed,ci,ci
1959-01-31T16:20:12.970Z,35.1086667,-118.9958333,1.93,3.08,ml,10,81,0.2493,0.5,ci,ci3296965,2016-01-28T18:20:05.320Z,"18km SSW of Lamont, CA",earthquake,1.18,3.05,0.113,11,reviewed,ci,ci
1959-02-01T04:20:01.380Z,35.5048333,-118.7305,5.76,2.99,ml,10,117,0.2156,0.5,ci,ci3296966,2016-01-28T18:20:05.860Z,"24km WSW of Bodfish, CA",earthquake,1.37,4.81,0.22,11,reviewed,ci,ci
1959-02-02T14:27:04.870Z,36.366,-120.5945,6,3.61,ml,9,270,1.245,0.54,ci,ci3296968,2016-01-28T18:29:18.110Z,"33km NW of Coalinga, CA",earthquake,3.23,31.61,0.091,11,reviewed,ci,ci
1959-02-03T13:54:41.870Z,35.333,-118.5655,6,3.12,ml,11,85,0.3374,0.51,ci,ci3296969,2016-01-28T18:01:32.530Z,"25km NNW of Tehachapi, CA",earthquake,0.96,31.61,0.07,9,reviewed,ci,ci
1959-02-03T14:06:33.350Z,35.3435,-118.5918333,6,2.74,ml,6,104,0.3328,0.45,ci,ci3296970,2016-01-28T18:15:35.740Z,"26km NE of Arvin, CA",earthquake,0.91,31.61,0.116,7,reviewed,ci,ci
1959-02-03T16:44:45.050Z,35.3281667,-118.602,6,2.88,ml,8,125,0.3498,0.58,ci,ci3296971,2016-01-28T18:29:18.600Z,"24km ENE of Arvin, CA",earthquake,1.41,31.61,0.066,7,reviewed,ci,ci
1959-02-04T15:20:45.050Z,36.1785,-118.0366667,6.62,3.34,ml,10,130,0.08336,0.4,ci,ci3296983,2016-01-28T18:24:40.850Z,"12km SSW of Olancha, CA",earthquake,0.68,1.43,0.118,8,reviewed,ci,ci
1959-02-05T02:43:29.970Z,34.139,-117.0083333,8.45,3.29,ml,9,183,0.3375,0.27,ci,ci3296984,2016-01-28T17:57:08.930Z,"12km SE of Running Springs, CA",earthquake,1.4,2.13,0.111,12,reviewed,ci,ci
1959-02-06T02:01:51.270Z,35.3228333,-118.577,6,3.19,ml,12,84,0.3494,0.76,ci,ci3296985,2016-01-28T18:01:33.060Z,"24km NNW of Tehachapi, CA",earthquake,1.69,31.61,0.088,10,reviewed,ci,ci
1959-02-06T14:33:08.060Z,51.735,-176.19,55.4,5.91,mw,,,,,iscgem,iscgem881358,2022-04-26T16:41:13.323Z,"34 km ESE of Adak, Alaska",earthquake,,6.1,0.2,,reviewed,iscgem,iscgem
1959-02-07T09:36:57.210Z,-3.831,-81.686,30,6.91,mw,,,,,iscgem,iscgem881364,2022-04-26T16:41:18.707Z,"71 km NW of El Alto, Peru",earthquake,,1.6,0.32,,reviewed,iscgem,iscgem
1959-02-07T20:08:21.240Z,37.427,20.953,15,5.12,mw,,,,,iscgemsup,iscgemsup881369,2022-05-09T19:30:19.990Z,"34 km SSE of Lithaki?, Greece",earthquake,,12.5,0.2,,reviewed,iscgemsup,iscgemsup
1959-02-07T21:24:22.430Z,33.522,-118.3568333,6,3.05,ml,9,190,0.6437,0.6,ci,ci3296987,2016-01-28T18:15:36.250Z,"20km N of Avalon, CA",earthquake,1.62,31.61,0.2,11,reviewed,ci,ci
1959-02-08T01:02:29.820Z,49.192,-28.451,15,5.83,mw,,,,,iscgem,iscgem881370,2022-04-26T16:41:24.609Z,northern Mid-Atlantic Ridge,earthquake,,5.8,0.2,,reviewed,iscgem,iscgem
1959-02-08T08:28:55.180Z,36.1105,-118.0418333,0.38,3.32,ml,7,112,0.08068,0.45,ci,ci3296988,2016-01-28T18:06:16.770Z,"11km NW of Coso Junction, CA",earthquake,1.28,3.83,0.11,11,reviewed,ci,ci
1959-02-08T21:54:12.980Z,32.1723333,-115.7496667,6,3.55,ml,3,301,0.6469,0.32,ci,ci3296989,2016-01-28T18:11:11.750Z,"48km SSW of Progreso, B.C., MX",earthquake,4.59,31.61,0.152,5,reviewed,ci,ci
1959-02-09T04:42:37.610Z,49.824,-177.652,20,5.84,mw,,,,,iscgem,iscgem881379,2022-04-26T16:41:30.151Z,"239 km SSW of Adak, Alaska",earthquake,,6.2,0.2,,reviewed,iscgem,iscgem
1959-02-14T04:36:16.280Z,-7.849,121.794,25,5.83,mw,,,,,iscgem,iscgem881398,2022-04-26T16:41:31.481Z,"96 km NNW of Maumere, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1959-02-14T22:25:52.280Z,27.604,96.459,15,5.69,mw,,,,,iscgem,iscgem881401,2022-04-26T16:41:32.631Z,"47 km SE of Tezu, India",earthquake,,32.2,0.2,,reviewed,iscgem,iscgem
1959-02-15T03:59:30.720Z,-59.572,-25.764,25,6.45,mw,,,,,iscgem,iscgem881402,2022-04-26T16:41:33.800Z,South Sandwich Islands region,earthquake,,13.7,0.2,,reviewed,iscgem,iscgem
1959-02-15T04:02:29.330Z,44.277,83.571,20,5.69,mw,,,,,iscgem,iscgem881403,2022-04-26T16:41:39.185Z,"97 km NNE of Xinyuan, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1959-02-15T04:42:39.300Z,-59.674,-26.134,25,6.63,mw,,,,,iscgem,iscgem881404,2022-04-26T16:41:40.623Z,South Sandwich Islands region,earthquake,,13.7,0.23,,reviewed,iscgem,iscgem
1959-02-16T00:39:36.030Z,-1.088,-81.204,15,5.96,mw,,,,,iscgem,iscgem881407,2022-04-26T16:41:42.022Z,"56 km WSW of Manta, Ecuador",earthquake,,15.8,0.23,,reviewed,iscgem,iscgem
1959-02-16T06:44:08.690Z,32.164,-115.7858333,6,3.63,ml,3,301,0.6635,0.29,ci,ci3296990,2016-01-28T18:06:31.430Z,"50km SSW of Progreso, B.C., MX",earthquake,3.79,31.61,0.099,5,reviewed,ci,ci
1959-02-17T12:03:08.450Z,51.142,-171.28,15,6.04,mw,,,,,iscgem,iscgem881420,2022-04-26T16:41:43.189Z,"233 km ESE of Atka, Alaska",earthquake,,11.1,0.21,,reviewed,iscgem,iscgem
1959-02-20T06:00:28.000Z,19.35,-155.15,5,4.5,ml,,,,,ushis,ushis2359,2018-06-04T20:43:45.000Z,"12 km S of Fern Forest, Hawaii",earthquake,,,,,reviewed,ushis,hvo
1959-02-20T18:16:22.100Z,15.915,-90.499,50,5.8,mw,,,,,iscgem,iscgem881439,2022-04-26T16:41:44.499Z,"24 km SSW of Flor de Cacao, Mexico",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1959-02-23T01:58:45.540Z,-5.826,149.634,35,5.96,mw,,,,,iscgem,iscgem881451,2022-04-26T16:41:45.621Z,"43 km NNE of Kandrian, Papua New Guinea",earthquake,,9.2,0.2,,reviewed,iscgem,iscgem
1959-02-23T16:04:51.940Z,49.913,157.488,20,5.86,mw,,,,,iscgem,iscgem881456,2022-04-26T16:41:47.363Z,"128 km SE of Severo-Kuril?sk, Russia",earthquake,,3.6,0.2,,reviewed,iscgem,iscgem
1959-02-26T03:03:16.210Z,30.8571667,-116.5465,6,4.6,ml,3,340,1.821,0.87,ci,ci12277807,2016-01-28T17:57:22.830Z,"96km S of Maneadero, B.C., MX",earthquake,24.81,31.61,0.05,14,reviewed,ci,ci
1959-02-27T04:32:44.520Z,35.5416667,-118.4278333,5.17,2.99,ml,8,125,0.1266,0.49,ci,ci3296998,2016-01-28T18:29:19.620Z,"8km SE of Bodfish, CA",earthquake,1.06,2.44,0.099,9,reviewed,ci,ci
1959-02-27T20:56:39.660Z,27.393,128.536,50,6.03,mw,,,,,iscgem,iscgem881490,2022-04-26T16:41:48.578Z,"102 km NNE of Nago, Japan",earthquake,,14.5,0.3,,reviewed,iscgem,iscgem
1959-02-28T11:44:11.310Z,-55.12,146.421,15,5.79,mw,,,,,iscgem,iscgem881498,2022-04-26T16:41:49.785Z,west of Macquarie Island,earthquake,,1.2,0.2,,reviewed,iscgem,iscgem
1959-02-28T18:01:03.870Z,33.4065,-116.4748333,2.3,3.24,ml,7,213,0.3288,0.49,ci,ci3297004,2016-01-28T18:20:06.950Z,"19km NNW of Borrego Springs, CA",earthquake,1.88,3.14,0.015,4,reviewed,ci,ci
1959-02-28T22:47:52.960Z,35.343,-118.5553333,6,2.95,ml,9,162,0.3259,0.59,ci,ci3297007,2016-01-28T18:01:33.600Z,"25km NNW of Tehachapi, CA",earthquake,1.7,31.61,0.053,11,reviewed,ci,ci
1959-03-01T00:31:24.380Z,74.727,8.479,15,5.48,mw,,,,,iscgem,iscgem881502,2022-04-26T16:41:50.892Z,Greenland Sea,earthquake,,3.3,0.27,,reviewed,iscgem,iscgem
1959-03-01T16:49:16.520Z,-0.719,134.439,35,6.9,mw,,,,,iscgem,iscgem881504,2024-01-17T20:41:26.145Z,"44 km ENE of Manokwari, Indonesia",earthquake,,4.8,0.4,,reviewed,iscgem,iscgem
1959-03-02T09:13:50.060Z,-8.143,127.824,35,6.07,mw,,,,,iscgem,iscgem881512,2022-04-26T16:41:53.192Z,"100 km ENE of Lospalos, Timor Leste",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1959-03-02T23:27:17.000Z,36.983,-121.6,,5.3,ml,,,,,ushis,ushis2362,2018-06-04T20:43:45.000Z,"3 km SW of Gilroy, California",earthquake,,,,,reviewed,ushis,brk
1959-03-03T09:23:38.820Z,32.1325,-115.881,6,3.39,ml,4,303,0.8637,0.56,ci,ci3297008,2016-01-28T18:20:07.480Z,"57km SSW of Progreso, B.C., MX",earthquake,8.81,31.61,0.102,5,reviewed,ci,ci
1959-03-04T00:52:52.110Z,51.387,159.869,25,5.2,mw,,,,,iscgemsup,iscgemsup881519,2022-05-09T19:30:43.261Z,"198 km SSE of Vilyuchinsk, Russia",earthquake,,13.2,0.2,,reviewed,iscgemsup,iscgemsup
1959-03-04T16:59:28.340Z,32.1766667,-115.9525,6,3.76,ml,4,342,0.7889,1.1,ci,ci3297009,2016-01-28T18:24:41.840Z,"57km SW of Progreso, B.C., MX",earthquake,31.72,31.61,0.206,7,reviewed,ci,ci
1959-03-05T05:59:37.650Z,35.6241667,-117.1945,6,2.91,ml,8,222,0.3796,0.54,ci,ci3297011,2016-01-28T18:06:17.270Z,"23km SE of Trona, CA",earthquake,2.62,31.61,0.159,6,reviewed,ci,ci
1959-03-05T21:38:08.530Z,32.2856667,-115.7246667,6,3.66,ml,3,295,0.8921,0.43,ci,ci3297012,2016-01-28T18:01:34.120Z,"35km SSW of Progreso, B.C., MX",earthquake,3,31.61,0.155,3,reviewed,ci,ci
1959-03-10T06:57:55.860Z,33.1,-116.4315,6,3.2,ml,7,159,0.4411,0.41,ci,ci3297014,2016-01-28T18:29:20.650Z,"16km E of Julian, CA",earthquake,1.62,31.61,0.155,3,reviewed,ci,ci
1959-03-10T19:09:00.210Z,34.4868333,-119.395,6,2.93,ml,8,253,1.068,0.43,ci,ci3297015,2016-01-28T18:10:54.240Z,"15km WNW of Ojai, CA",earthquake,2.87,31.61,0.273,11,reviewed,ci,ci
1959-03-12T01:29:15.370Z,7.251,144.841,35,6.12,mw,,,,,iscgem,iscgem881562,2022-04-26T16:41:54.393Z,"State of Yap, Federated States of Micronesia",earthquake,,25,0.5,,reviewed,iscgem,iscgem
1959-03-14T02:55:36.030Z,45.922,150.87,25,5.58,mw,,,,,iscgem,iscgem881575,2022-04-26T16:41:55.589Z,"245 km ENE of Kuril?sk, Russia",earthquake,,32.4,0.2,,reviewed,iscgem,iscgem
1959-03-14T08:03:08.710Z,31.9931667,-115.7705,6,3.67,ml,3,310,1.026,0.14,ci,ci3297017,2016-01-28T17:57:09.450Z,"62km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,3.5,31.61,0.149,6,reviewed,ci,ci
1959-03-15T04:24:07.570Z,33.386,-116.7641667,6,3.04,ml,10,113,0.7082,0.38,ci,ci3297018,2016-01-28T18:24:42.330Z,"10km ENE of Palomar Observatory, CA",earthquake,0.97,31.61,0.09,7,reviewed,ci,ci
1959-03-17T08:25:23.950Z,27.204,129.651,15,6.64,mw,,,,,iscgem,iscgem881588,2022-04-26T16:41:56.996Z,"129 km S of Naze, Japan",earthquake,,11.3,0.34,,reviewed,iscgem,iscgem
1959-03-18T00:41:24.260Z,27.118,129.7,15,6.2,mw,,,,,iscgem,iscgem881595,2022-04-26T16:41:58.088Z,"140 km S of Naze, Japan",earthquake,,11.3,0.34,,reviewed,iscgem,iscgem
1959-03-19T08:25:37.150Z,35.25,-35.791,15,6.07,mw,,,,,iscgem,iscgem881606,2022-04-26T16:42:03.490Z,northern Mid-Atlantic Ridge,earthquake,,3.6,0.2,,reviewed,iscgem,iscgem
1959-03-20T15:44:30.970Z,37.227,143.129,25,5.69,mw,,,,,iscgem,iscgem881618,2022-04-26T16:42:04.751Z,"190 km E of Namie, Japan",earthquake,,18.3,0.2,,reviewed,iscgem,iscgem
1959-03-22T22:36:38.860Z,46.377,-3.804,15,5.06,mw,,,,,iscgemsup,iscgemsup881628,2022-05-09T19:31:11.949Z,"118 km SSW of Le Palais, France",earthquake,,25,0.2,,reviewed,iscgemsup,iscgemsup
1959-03-23T00:08:31.430Z,34.2283333,-117.4076667,9.78,2.67,ml,10,183,0.2358,0.39,ci,ci3297019,2016-01-28T18:10:54.770Z,"1km NW of Devore, CA",earthquake,1.18,1.71,0.05,5,reviewed,ci,ci
1959-03-23T07:10:26.240Z,39.404,-118.171,15,5.71,mw,,,,,iscgem,iscgem881629,2022-04-26T16:42:06.008Z,"47 km E of Fallon Station, Nevada",earthquake,,4.4,0.3,,reviewed,iscgem,iscgem
1959-03-24T17:18:28.240Z,34.138,141.533,15,5.75,mw,,,,,iscgem,iscgem881638,2022-04-26T16:42:11.395Z,"158 km SE of Katsuura, Japan",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
1959-03-27T06:49:02.550Z,32.1046667,-115.961,6,3.53,ml,3,345,0.8313,0.74,ci,ci3297021,2016-01-28T18:29:21.140Z,"64km SW of Progreso, B.C., MX",earthquake,15.01,31.61,0.122,5,reviewed,ci,ci
1959-03-29T23:07:19.270Z,37.321,23.699,15,5.36,mw,,,,,iscgemsup,iscgemsup881672,2022-05-09T19:31:18.284Z,"20 km E of ?dra, Greece",earthquake,,5.6,0.2,,reviewed,iscgemsup,iscgemsup
1959-03-29T23:42:37.530Z,33.9748333,-118.483,6.07,2.53,ml,12,138,0.2404,0.56,ci,ci3297022,2016-01-28T18:15:36.770Z,"3km WSW of Marina del Rey, CA",earthquake,1.5,2.55,0.268,4,reviewed,ci,ci
1959-03-30T14:17:32.110Z,33.3388333,-116.968,8.96,3.25,ml,12,131,0.08941,0.53,ci,ci3297024,2016-01-28T18:29:21.640Z,"10km W of Palomar Observatory, CA",earthquake,1.26,2.15,0.111,7,reviewed,ci,ci
1959-03-31T07:20:49.210Z,-15.136,-172.742,15,5.86,mw,,,,,iscgem,iscgem881683,2022-04-26T16:42:16.510Z,"144 km NE of Hihifo, Tonga",earthquake,,21.6,0.41,,reviewed,iscgem,iscgem
1959-04-01T00:34:22.780Z,27.602,-20.864,15,5.86,mw,,,,,iscgem,iscgem881685,2022-04-26T16:42:17.673Z,"282 km W of Frontera, Spain",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1959-04-01T11:55:23.780Z,34.006,-116.6408333,6,3.13,ml,9,150,0.6104,0.44,ci,ci3297026,2016-01-28T18:06:17.790Z,"7km SW of Morongo Valley, CA",earthquake,1.52,31.61,0.131,5,reviewed,ci,ci
1959-04-01T18:18:30.000Z,39.717,-120.2,,5.6,ml,,,,,ushis,ushis2364,2018-06-04T20:43:45.000Z,"5 km NE of Loyalton, California",earthquake,,,,,reviewed,ushis,brk
1959-04-02T04:34:28.040Z,40.527,29.413,15,5.24,mw,,,,,iscgemsup,iscgemsup881699,2022-05-09T19:31:20.611Z,"3 km WNW of ?ak?rl?, Turkey",earthquake,,5.5,0.2,,reviewed,iscgemsup,iscgemsup
1959-04-02T05:47:57.860Z,32.7328333,-115.3941667,6,3.53,ml,4,279,0.146,0.7,ci,ci3297027,2016-01-28T18:01:49.860Z,"9km S of Holtville, CA",earthquake,6.8,31.61,0.105,5,reviewed,ci,ci
1959-04-02T19:21:39.240Z,20.366,120.688,25,5.72,mw,,,,,iscgem,iscgem881702,2022-04-26T16:42:18.988Z,"134 km W of Basco, Philippines",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1959-04-05T10:47:56.980Z,44.646,6.844,15,5.55,mw,,,,,iscgem,iscgem881720,2022-04-26T16:42:24.800Z,"15 km W of Pontechianale, Italy",earthquake,,4.3,0.2,,reviewed,iscgem,iscgem
1959-04-05T23:29:30.620Z,-5.426,146.546,25,5.8,mw,,,,,iscgem,iscgem881729,2022-04-26T16:42:31.407Z,"87 km ESE of Madang, Papua New Guinea",earthquake,,62.7,0.62,,reviewed,iscgem,iscgem
1959-04-06T06:08:22.000Z,39.3,-123.2,,3.6,ml,,,,,ushis,ushis2365,2018-06-04T20:43:45.000Z,"3 km N of Redwood Valley, California",earthquake,,,,,reviewed,ushis,brk
1959-04-06T14:12:43.250Z,-10.093,120.319,35,6.22,mw,,,,,iscgem,iscgem881737,2022-04-26T16:42:33.072Z,"48 km S of Waingapu, Indonesia",earthquake,,25,0.27,,reviewed,iscgem,iscgem
1959-04-08T11:44:29.750Z,-50.612,-72.666,15,6.14,mw,,,,,iscgem,iscgem881747,2022-04-26T16:42:34.729Z,"40 km SW of El Calafate, Argentina",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1959-04-08T14:09:21.350Z,34.0918333,-116.437,6,3.07,ml,10,147,0.7666,0.6,ci,ci3297028,2016-01-28T18:01:34.610Z,"2km S of Yucca Valley, CA",earthquake,1.98,31.61,0.137,5,reviewed,ci,ci
1959-04-09T06:18:38.440Z,-36.233,76.622,15,6.01,mw,,,,,iscgem,iscgem881752,2022-04-26T16:42:40.924Z,Mid-Indian Ridge,earthquake,,25,0.31,,reviewed,iscgem,iscgem
1959-04-09T17:36:14.810Z,6.827,-82.213,15,5.9,mw,,,,,iscgem,iscgem881758,2022-04-26T16:42:42.581Z,"138 km SW of R?o Grande, Panama",earthquake,,11.9,0.24,,reviewed,iscgem,iscgem
1959-04-10T14:30:14.510Z,35.3165,-118.5995,6,2.98,ml,12,84,0.3604,0.6,ci,ci3297029,2016-01-28T18:24:42.830Z,"24km ENE of Arvin, CA",earthquake,1.23,31.61,0.09,11,reviewed,ci,ci
1959-04-10T23:58:11.190Z,34.6238333,-117.0901667,0.01,3.16,ml,11,188,0.6717,0.52,ci,ci3297030,2016-04-02T07:20:12.970Z,"16km NNE of Apple Valley, CA",quarry blast,1.75,31.61,0.146,6,reviewed,ci,ci
1959-04-11T11:28:58.080Z,-0.851,128.402,25,5.74,mw,,,,,iscgem,iscgem881766,2022-04-26T16:42:49.378Z,"199 km SSE of Sofifi, Indonesia",earthquake,,9.4,0.2,,reviewed,iscgem,iscgem
1959-04-12T10:59:25.650Z,23.912,122.397,25,5.75,mw,,,,,iscgem,iscgem881776,2022-04-26T16:42:50.842Z,"80 km E of Hualien City, Taiwan",earthquake,,14.3,0.2,,reviewed,iscgem,iscgem
1959-04-12T15:22:32.450Z,-4.48,133.987,25,6.27,mw,,,,,iscgem,iscgem881777,2022-04-26T16:42:52.349Z,"186 km NE of Tual, Indonesia",earthquake,,9.2,0.37,,reviewed,iscgem,iscgem
1959-04-12T20:54:08.170Z,-15.376,-173.193,37,6.21,mw,,,,,iscgem,iscgem881779,2022-04-26T16:42:53.966Z,"90 km NE of Hihifo, Tonga",earthquake,,5,0.23,,reviewed,iscgem,iscgem
1959-04-13T01:21:14.970Z,33.7296667,-119.3071667,6,2.88,ml,10,221,0.7798,0.64,ci,ci3297033,2016-01-28T18:24:43.370Z,"37km NW of Santa Barbara Is., CA",earthquake,2.77,31.61,0.019,6,reviewed,ci,ci
1959-04-15T00:15:27.290Z,41.334,143.08,40,5.93,mw,,,,,iscgem,iscgem881792,2022-04-26T16:42:55.346Z,"125 km SSE of Shizunai-furukawach?, Japan",earthquake,,11.9,0.2,,reviewed,iscgem,iscgem
1959-04-16T16:13:58.550Z,12.676,143.168,60,5.71,mw,,,,,iscgem,iscgem881805,2022-04-26T16:43:01.002Z,"175 km WSW of Merizo Village, Guam",earthquake,,5.1,0.27,,reviewed,iscgem,iscgem
1959-04-17T13:06:04.510Z,34.1998333,-117.12,6,2.64,ml,11,124,0.5735,0.65,ci,ci3297035,2016-01-28T17:57:10.520Z,"1km SW of Running Springs, CA",earthquake,1.62,31.61,0.023,4,reviewed,ci,ci
1959-04-17T14:27:46.570Z,33.925,-116.301,6,3.36,ml,6,140,0.5924,0.42,ci,ci3297036,2016-01-28T18:24:43.890Z,"14km NE of Thousand Palms, CA",earthquake,1.14,31.61,0.183,9,reviewed,ci,ci
1959-04-17T16:18:59.330Z,33.9658333,-116.4876667,6,3.9,ml,9,133,,0.44,ci,ci3297037,2016-01-28T18:01:35.110Z,"1km ENE of Desert Hot Springs, CA",earthquake,1.33,31.61,0.075,11,reviewed,ci,ci
1959-04-18T17:08:44.230Z,35.4011667,-118.7061667,6,2.97,ml,9,143,0.3187,0.55,ci,ci3297038,2016-01-28T18:10:56.300Z,"24km NNE of Arvin, CA",earthquake,1.62,31.61,0.047,9,reviewed,ci,ci
1959-04-19T07:26:16.480Z,-44.975,-80.377,15,5.95,mw,,,,,iscgem,iscgem881814,2022-04-26T16:43:02.543Z,"Off the coast of Aisen, Chile",earthquake,,8.8,0.2,,reviewed,iscgem,iscgem
1959-04-19T08:59:20.780Z,39.636,42.435,15,5.25,mw,,,,,iscgemsup,iscgemsup881815,2022-05-09T19:14:06.634Z,"25 km ESE of Karayaz?, Turkey",earthquake,,3.2,0.2,,reviewed,iscgemsup,iscgemsup
1959-04-19T15:03:30.500Z,58.272,-152.028,30,5.69,mw,,,,,iscgem,iscgem881819,2022-04-26T16:43:03.928Z,"47 km NE of Ouzinkie, Alaska",earthquake,,10.3,0.2,,reviewed,iscgem,iscgem
1959-04-19T17:38:55.810Z,37.437,20.952,15,5.28,mw,,,,,iscgemsup,iscgemsup881822,2022-05-09T19:31:46.621Z,"33 km SSE of Lithaki?, Greece",earthquake,,12.5,0.2,,reviewed,iscgemsup,iscgemsup
1959-04-20T03:27:54.410Z,-6.021,148.886,53,6.04,mw,,,,,iscgem,iscgem881828,2022-04-26T16:43:05.528Z,"76 km WNW of Kandrian, Papua New Guinea",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1959-04-20T04:21:17.530Z,8.331,-82.916,35,5.77,mw,,,,,iscgem,iscgem881829,2022-04-26T16:43:09.474Z,"7 km SW of Finca Blanco, Panama",earthquake,,7.3,0.27,,reviewed,iscgem,iscgem
1959-04-20T17:19:24.580Z,34.1933333,-117.5408333,3.39,2.55,ml,7,146,,0.38,ci,ci3297040,2016-01-28T18:29:23.720Z,"8km SSW of Lytle Creek, CA",earthquake,0.89,1.14,0.008,4,reviewed,ci,ci
1959-04-22T19:01:44.660Z,11.314,-86.56,25,5.76,mw,,,,,iscgem,iscgem881850,2022-04-26T16:43:11.086Z,"52 km S of Masachapa, Nicaragua",earthquake,,23.8,0.32,,reviewed,iscgem,iscgem
1959-04-22T20:26:50.920Z,-36.427,-98.484,15,5.79,mw,,,,,iscgem,iscgem881851,2022-04-26T16:43:12.724Z,southeast of Easter Island,earthquake,,25,0.2,,reviewed,iscgem,iscgem
